4664988669,56.83
1601067677,178.46
259263105,162.04
259263106,161.94
1377982421,54.78
1601067670,178.59
1377982431,54.56
1601067664,178.25
259263115,163.17
587736328,175.42
574891077,179.44
587736329,175.17
895890276,55.28
269882901,50.43
1601067373,175.24
587736332,175.56
587736333,176.1
587736334,176.03
485366505,158.93
1431196487,162.88
1431196482,163.06
4681896221,168.35
587736325,174.8
4681896220,168.07
587736326,175.06
587736327,175.03
895890281,56.15
587736344,177.25
4681896193,169.71
587736345,177.42
895890295,57.12
4681896192,169.7
1601067388,175.92
485366523,159.53
587736350,180.41
4681896199,169.21
1601067385,175.6
4681896198,169.43
587736336,176.01
587736337,175.8
1601067383,175.63
587736338,176.08
587736339,175.92
587736340,175.97
3426142762,75.22
587736341,176.03
587736342,176.15
587736343,176.63
895890297,59.46
1601067377,174.37
587736360,180.0
587736361,180.73
4681896240,166.88
587736362,179.35
3426142740,74.32
587736363,170.97
587736364,168.02
4681896244,166.09
587736366,175.25
587736367,174.26
1601067337,175.53
587736352,179.64
587736353,179.67
587736354,179.71
1601067332,175.08
587736355,180.02
895890253,58.91
895890250,52.94
587736357,180.65
271455744,56.39
485366464,159.66
587736358,182.01
587736359,180.2
895890249,56.28
485366486,159.0
587736368,178.84
4681896233,167.9
587736369,178.23
4681896235,167.69
574891135,177.32
587736371,180.46
4681896234,168.17
574891128,178.19
4681896236,168.24
4380951393,58.65
512497869,59.36
574891013,180.01
4380951392,58.71
4380951395,58.67
4380951394,58.71
512497865,59.51
4380951396,58.61
895890222,55.79
9246482793,59.63
31721390,60.69
3426142844,73.92
9246482794,59.56
9246482795,59.33
9246482796,59.14
9246482797,59.21
9246482798,58.98
9246482799,57.07
1601067325,175.06
574891026,180.6
1601067320,174.38
10821600081,50.47
1601067318,175.02
1601067315,174.94
1431196462,162.38
7391592179,159.53
7391592178,159.64
7391592177,159.84
7391592176,159.74
1601067275,175.0
7391592181,159.82
370020457,57.47
7391592180,159.6
1601067270,174.72
1601067266,174.93
574891049,180.53
3426142808,73.8
1317292273,156.45
1431196470,164.27
4380951389,58.72
574891066,180.25
4380951390,58.67
1601067498,177.22
9228394632,53.71
616440377,50.79
1431196617,154.11
1741185359,82.14
9228394628,53.73
1431196612,154.54
1431196610,159.61
80216668,61.34
1431196632,154.92
1601067512,173.49
148639307,154.57
1601067510,173.67
1165771750,158.73
1601067509,173.87
1741185364,80.51
1431196654,153.97
9974469671,57.48
1601067466,176.3
1431196648,153.16
1431196649,153.31
1431196646,159.62
9974469676,57.56
1431196647,153.28
1431196644,153.95
1431196645,153.77
1601067459,174.01
1465799152,56.43
1431196641,159.38
9974469675,57.97
1465799148,57.38
1465799149,56.52
1431196656,154.29
3426142856,73.57
574891140,176.1
895890342,56.76
9760949005,48.32
1601067435,175.89
895890348,52.95
1601067428,176.03
1601067427,175.74
895890344,56.43
1601067455,176.76
895890352,56.76
7981292897,71.51
7981292896,71.38
895890365,56.68
895890362,56.34
9760949010,47.62
895890363,56.28
1601067443,176.07
9760949011,48.79
7981292889,72.48
590489043,89.35
7981292888,72.59
895890307,56.21
5250498067,55.8
7981292894,71.41
10291930012,64.33
1601067395,175.88
10291930013,64.47
1601067392,174.28
7981292887,72.83
10291930014,64.68
10291930015,64.64
3770607177,58.15
1431196596,160.42
5250498063,59.07
5250498062,59.18
1431196594,160.06
1431196593,160.02
59770011,58.16
59770012,58.49
2494600124,59.77
59770014,58.37
59770015,58.38
648815037,71.36
10056650877,171.13
3553285342,61.03
2632752121,144.84
3553285343,61.38
2632752123,146.01
3553285341,60.79
310121828,101.33
2632752118,146.06
310121824,98.12
310121825,99.18
310121826,99.41
310121827,99.7
5228081343,56.97
5228081342,58.74
5228081341,58.91
5228081340,58.87
5228081339,58.79
1165771354,158.86
5228081336,57.26
5228081335,57.16
1165771349,158.83
3553285345,60.86
59770016,58.3
602154196,51.02
59770017,58.22
59770018,58.57
3648052803,55.32
602154193,52.16
602154194,52.2
1165771331,160.16
1647601012,50.63
1165771327,160.44
3142630419,171.89
2494600180,59.62
3142630420,171.44
7724124961,59.74
2494600181,59.56
3142630421,171.13
7724124960,59.8
3142630422,171.93
1165771323,160.82
3142630423,170.58
485366694,159.54
3142630424,170.48
3142630425,171.39
3763136261,59.88
3142630426,170.18
3142630427,171.33
3142630428,169.99
86114931,64.59
1647600998,50.9
3648052770,56.1
3763136286,60.36
3763136287,60.32
5228081354,58.64
86114932,64.64
5228081353,58.87
3763136283,60.2
5228081352,58.86
5228081351,58.65
5228081350,58.84
5228081349,58.89
5228081348,58.89
5228081347,57.75
1647601001,50.58
7035200565,64.49
6611045740,50.16
7035200564,65.19
9898183322,168.69
7035200566,64.66
648815048,71.4
7035200561,63.33
7035200560,63.31
7035200563,65.04
7035200562,64.78
648815046,71.34
310121744,88.14
3763136288,60.11
310121745,87.14
310121740,95.71
3648052736,53.62
310121741,94.85
310121742,91.83
310121743,90.43
310121736,97.14
310121737,97.85
310121738,97.25
310121739,96.1
7035200557,62.88
7035200556,62.23
7035200559,63.77
7035200558,62.55
7724124958,59.74
7724124955,59.76
4264753485,99.39
7724124954,59.86
1601067247,174.71
485366626,159.92
678572030,127.22
1317292299,156.95
1750101983,62.06
1601067259,174.88
1601067253,173.28
1750101963,61.42
1750101964,61.38
678572015,127.52
1601067214,174.97
84411052,50.13
1776578112,166.11
1601067206,174.92
148508531,141.91
1601067202,174.86
148508532,143.46
1647601051,50.59
26871338,149.7
26871339,148.05
1750101986,62.33
26871337,150.07
485366618,160.24
1750101988,62.39
26871340,145.94
26871341,149.12
33162829,157.6
1750101991,62.47
100794810,78.09
100794811,77.5
485366615,160.48
1750101994,60.2
1750101997,60.8
100794813,84.43
278271830,63.14
1776578084,162.54
7229450537,73.64
1776578085,166.74
7229450536,73.67
1776578086,167.27
7229450539,69.26
278271829,63.45
7229450538,69.69
345117526,158.14
1776578080,166.79
345117527,157.75
1776578082,162.37
345117525,158.33
1776578083,167.25
1776578092,167.52
1350457268,126.83
9569582508,57.29
1350457269,126.18
1776578095,164.06
1776578088,162.83
1776578089,163.58
9569582507,57.03
1776578090,164.17
7229450535,74.01
1750101889,61.64
33162792,157.59
1750101890,61.74
33162793,157.47
1776578103,166.14
1750101892,62.02
1750101894,61.91
4359717899,57.7
1776578099,166.89
1647601128,50.91
33162791,157.81
1776578105,166.14
1776578106,166.15
587736296,170.79
587736297,155.53
587736298,142.9
587736299,140.9
587736300,137.6
587736301,125.89
587736302,181.95
11267250302,57.53
485366535,158.95
11267250303,57.94
11267250300,58.08
33162769,156.66
11267250301,58.25
11267250298,57.53
11267250299,58.3
5882665299,59.98
5882665298,56.7
5882665297,55.36
7204285084,56.83
1647601090,50.59
8319068205,59.33
